#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.03000 temp=   0.40000
    0.380835E+03    0.617495E+02    0.809723E-02    0.679679E+02    0.599512E+02
    0.399544E+03    0.699403E+02    0.714895E-02    0.761145E+02    0.680979E+02
    0.419354E+03    0.790231E+02    0.632726E-02    0.851010E+02    0.770844E+02
    0.440345E+03    0.891056E+02    0.561132E-02    0.950442E+02    0.870276E+02
    0.462626E+03    0.100319E+03    0.498409E-02    0.106084E+03    0.980677E+02
    0.486331E+03    0.112827E+03    0.443158E-02    0.118389E+03    0.110373E+03
    0.511636E+03    0.126832E+03    0.394223E-02    0.132160E+03    0.124143E+03
    0.538761E+03    0.142593E+03    0.350649E-02    0.147661E+03    0.139645E+03
    0.567988E+03    0.160443E+03    0.311638E-02    0.165240E+03    0.157223E+03
    0.599682E+03    0.180814E+03    0.276527E-02    0.185344E+03    0.177328E+03
    0.634321E+03    0.204276E+03    0.244767E-02    0.208578E+03    0.200561E+03
    0.672542E+03    0.231587E+03    0.215902E-02    0.235595E+03    0.227578E+03
    0.715224E+03    0.263800E+03    0.189537E-02    0.267555E+03    0.259538E+03
    0.763612E+03    0.302420E+03    0.165333E-02    0.305833E+03    0.297816E+03
    0.819561E+03    0.349730E+03    0.142967E-02    0.353161E+03    0.345144E+03
    0.885993E+03    0.409584E+03    0.122075E-02    0.413640E+03    0.405624E+03
    0.967922E+03    0.489259E+03    0.102195E-02    0.494828E+03    0.486812E+03
    0.107507E+04    0.604638E+03    0.826941E-03    0.613677E+03    0.605660E+03
    0.123051E+04    0.796084E+03    0.628074E-03    0.807902E+03    0.799885E+03
    0.151748E+04    0.121728E+04    0.410751E-03    0.122597E+04    0.121795E+04
