#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.04000 temp=   0.70000
    0.209154E+03    0.205195E+01    0.243671E+00    0.944140E+01    0.141220E+01
    0.209701E+03    0.196176E+01    0.254874E+00    0.955120E+01    0.142683E+01
    0.210479E+03    0.206488E+01    0.242145E+00    0.970800E+01    0.145743E+01
    0.211475E+03    0.212082E+01    0.235758E+00    0.990987E+01    0.151316E+01
    0.212673E+03    0.221679E+01    0.225551E+00    0.101542E+02    0.160406E+01
    0.214053E+03    0.237499E+01    0.210527E+00    0.104379E+02    0.173927E+01
    0.215593E+03    0.258470E+01    0.193446E+00    0.107571E+02    0.192524E+01
    0.217268E+03    0.285947E+01    0.174858E+00    0.111075E+02    0.216424E+01
    0.219049E+03    0.320572E+01    0.155971E+00    0.114840E+02    0.245381E+01
    0.220908E+03    0.359373E+01    0.139131E+00    0.118813E+02    0.278730E+01
    0.222814E+03    0.402576E+01    0.124200E+00    0.122933E+02    0.315515E+01
    0.224736E+03    0.448245E+01    0.111546E+00    0.127137E+02    0.354637E+01
    0.226642E+03    0.495148E+01    0.100980E+00    0.131356E+02    0.394982E+01
    0.228500E+03    0.542096E+01    0.922346E-01    0.135520E+02    0.435486E+01
    0.230282E+03    0.587895E+01    0.850492E-01    0.139556E+02    0.475166E+01
    0.231956E+03    0.631545E+01    0.791709E-01    0.143393E+02    0.513122E+01
    0.233496E+03    0.672121E+01    0.743914E-01    0.146958E+02    0.548531E+01
    0.234877E+03    0.708785E+01    0.705432E-01    0.150184E+02    0.580645E+01
    0.236075E+03    0.740825E+01    0.674923E-01    0.153007E+02    0.608788E+01
    0.237071E+03    0.767603E+01    0.651379E-01    0.155371E+02    0.632373E+01
    0.237849E+03    0.788603E+01    0.634032E-01    0.157227E+02    0.650903E+01
    0.238396E+03    0.803401E+01    0.622354E-01    0.158537E+02    0.663988E+01
    0.238703E+03    0.811728E+01    0.615970E-01    0.159275E+02    0.671353E+01
    0.239188E+03    0.824902E+01    0.606133E-01    0.160443E+02    0.683028E+01
    0.240948E+03    0.872942E+01    0.572776E-01    0.164713E+02    0.725687E+01
    0.244100E+03    0.959864E+01    0.520907E-01    0.172479E+02    0.803326E+01
    0.248624E+03    0.108652E+02    0.460185E-01    0.183893E+02    0.917445E+01
    0.254490E+03    0.125412E+02    0.398687E-01    0.199167E+02    0.107019E+02
    0.261661E+03    0.146427E+02    0.341467E-01    0.218584E+02    0.126435E+02
    0.270096E+03    0.171902E+02    0.290863E-01    0.242488E+02    0.150339E+02
    0.279753E+03    0.202077E+02    0.247430E-01    0.271283E+02    0.179135E+02
    0.290591E+03    0.237229E+02    0.210766E-01    0.305394E+02    0.213245E+02
    0.302569E+03    0.277676E+02    0.180066E-01    0.345399E+02    0.253251E+02
    0.315654E+03    0.323769E+02    0.154431E-01    0.391743E+02    0.299595E+02
    0.329818E+03    0.375893E+02    0.133017E-01    0.444322E+02    0.352174E+02
    0.345040E+03    0.434479E+02    0.115080E-01    0.503693E+02    0.411545E+02
    0.361312E+03    0.500015E+02    0.999970E-02    0.569844E+02    0.477695E+02
    0.378637E+03    0.573056E+02    0.872516E-02    0.643300E+02    0.551151E+02
    0.397028E+03    0.654240E+02    0.764246E-02    0.724383E+02    0.632234E+02
    0.416518E+03    0.744322E+02    0.671753E-02    0.813870E+02    0.721722E+02
    0.437154E+03    0.844193E+02    0.592281E-02    0.912634E+02    0.820486E+02
    0.459004E+03    0.954926E+02    0.523601E-02    0.102173E+03    0.929585E+02
    0.482157E+03    0.107782E+03    0.463899E-02    0.114246E+03    0.105031E+03
    0.506731E+03    0.121448E+03    0.411699E-02    0.127636E+03    0.118421E+03
    0.532878E+03    0.136688E+03    0.365796E-02    0.142545E+03    0.133330E+03
    0.560788E+03    0.153751E+03    0.325202E-02    0.159252E+03    0.150037E+03
    0.590706E+03    0.172946E+03    0.289107E-02    0.178102E+03    0.168887E+03
    0.622943E+03    0.194665E+03    0.256851E-02    0.199537E+03    0.190322E+03
    0.657900E+03    0.219406E+03    0.227888E-02    0.223979E+03    0.214765E+03
    0.696105E+03    0.247814E+03    0.201765E-02    0.252119E+03    0.242905E+03
    0.738263E+03    0.280745E+03    0.178098E-02    0.284625E+03    0.275411E+03
    0.785339E+03    0.319381E+03    0.156553E-02    0.322918E+03    0.313703E+03
    0.838710E+03    0.365497E+03    0.136800E-02    0.368559E+03    0.359344E+03
    0.900420E+03    0.421954E+03    0.118496E-02    0.425355E+03    0.416140E+03
    0.973693E+03    0.493814E+03    0.101253E-02    0.498302E+03    0.489088E+03
    0.106406E+04    0.590689E+03    0.846469E-03    0.597948E+03    0.588734E+03
    0.118224E+04    0.732163E+03    0.682908E-03    0.742975E+03    0.733760E+03
    0.135368E+04    0.965167E+03    0.518045E-03    0.976409E+03    0.967195E+03
    0.167020E+04    0.147523E+04    0.338931E-03    0.148457E+04    0.147535E+04
