#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.02000 temp=   0.50000
    0.185430E+03    0.437570E+01    0.114268E+00    0.961921E+01    0.333049E+01
    0.187212E+03    0.474122E+01    0.105458E+00    0.994071E+01    0.364832E+01
    0.188886E+03    0.508974E+01    0.982369E-01    0.102477E+02    0.395329E+01
    0.190426E+03    0.541382E+01    0.923562E-01    0.105343E+02    0.423869E+01
    0.191806E+03    0.570690E+01    0.876132E-01    0.107945E+02    0.449827E+01
    0.193005E+03    0.596315E+01    0.838484E-01    0.110230E+02    0.472638E+01
    0.194001E+03    0.617746E+01    0.809394E-01    0.112148E+02    0.491797E+01
    0.194779E+03    0.634577E+01    0.787927E-01    0.113658E+02    0.506878E+01
    0.195326E+03    0.646432E+01    0.773476E-01    0.114725E+02    0.517542E+01
    0.195632E+03    0.653112E+01    0.765566E-01    0.115326E+02    0.523550E+01
    0.196031E+03    0.661792E+01    0.755524E-01    0.116108E+02    0.531369E+01
    0.197420E+03    0.692190E+01    0.722345E-01    0.118858E+02    0.558861E+01
    0.199909E+03    0.747159E+01    0.669201E-01    0.123866E+02    0.608930E+01
    0.203480E+03    0.827135E+01    0.604496E-01    0.131232E+02    0.682580E+01
    0.208110E+03    0.932720E+01    0.536066E-01    0.141088E+02    0.781142E+01
    0.213770E+03    0.106478E+02    0.469579E-01    0.153594E+02    0.906205E+01
    0.220429E+03    0.122451E+02    0.408328E-01    0.168938E+02    0.105965E+02
    0.228052E+03    0.141343E+02    0.353749E-01    0.187338E+02    0.124364E+02
    0.236607E+03    0.163321E+02    0.306145E-01    0.209050E+02    0.146076E+02
    0.246062E+03    0.188567E+02    0.265158E-01    0.234409E+02    0.171435E+02
    0.256391E+03    0.217292E+02    0.230105E-01    0.263775E+02    0.200801E+02
    0.267572E+03    0.249711E+02    0.200232E-01    0.297224E+02    0.234250E+02
    0.279588E+03    0.286119E+02    0.174753E-01    0.334804E+02    0.271831E+02
    0.292433E+03    0.326825E+02    0.152987E-01    0.376933E+02    0.313960E+02
    0.306108E+03    0.372179E+02    0.134344E-01    0.423678E+02    0.360704E+02
    0.320626E+03    0.422595E+02    0.118317E-01    0.475107E+02    0.412133E+02
    0.336011E+03    0.478555E+02    0.104481E-01    0.531863E+02    0.468889E+02
    0.352301E+03    0.540627E+02    0.924852E-02    0.594341E+02    0.531367E+02
    0.369548E+03    0.609493E+02    0.820354E-02    0.663289E+02    0.600316E+02
    0.387825E+03    0.685973E+02    0.728892E-02    0.739435E+02    0.676461E+02
    0.407223E+03    0.771074E+02    0.648446E-02    0.823784E+02    0.760811E+02
    0.427863E+03    0.866044E+02    0.577338E-02    0.917639E+02    0.854666E+02
    0.449895E+03    0.972441E+02    0.514170E-02    0.102264E+03    0.959662E+02
    0.473511E+03    0.109224E+03    0.457776E-02    0.114093E+03    0.107796E+03
    0.498958E+03    0.122796E+03    0.407178E-02    0.127507E+03    0.121210E+03
    0.526553E+03    0.138292E+03    0.361553E-02    0.142836E+03    0.136539E+03
    0.556711E+03    0.156152E+03    0.320202E-02    0.160528E+03    0.154230E+03
    0.589989E+03    0.176974E+03    0.282528E-02    0.181170E+03    0.174873E+03
    0.627150E+03    0.201600E+03    0.248016E-02    0.205602E+03    0.199305E+03
    0.669280E+03    0.231253E+03    0.216214E-02    0.235016E+03    0.228719E+03
    0.717992E+03    0.267790E+03    0.186713E-02    0.271325E+03    0.265028E+03
    0.775832E+03    0.314221E+03    0.159124E-02    0.317861E+03    0.311564E+03
    0.847164E+03    0.375867E+03    0.133026E-02    0.379890E+03    0.373593E+03
    0.940450E+03    0.463795E+03    0.107806E-02    0.469561E+03    0.463263E+03
    0.107579E+04    0.607811E+03    0.822625E-03    0.616671E+03    0.610374E+03
    0.132564E+04    0.928348E+03    0.538591E-03    0.936617E+03    0.930320E+03
