#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.01000 temp=   0.40000
    0.130594E+03    0.139871E+01    0.357472E+00    0.413641E+01    0.802708E+00
    0.131141E+03   -0.243795E+01   -0.205090E+00    0.420256E+01    0.800088E+00
    0.131448E+03    0.805510E+00    0.620725E+00    0.423981E+01    0.800216E+00
    0.131592E+03    0.111696E+01    0.447642E+00    0.425737E+01    0.800677E+00
    0.131899E+03    0.141469E+01    0.353435E+00    0.429475E+01    0.802514E+00
    0.132446E+03    0.127667E+01    0.391644E+00    0.436159E+01    0.808685E+00
    0.133224E+03    0.116725E+01    0.428358E+00    0.445717E+01    0.823880E+00
    0.134220E+03    0.134128E+01    0.372779E+00    0.458047E+01    0.854287E+00
    0.135418E+03    0.133138E+01    0.375550E+00    0.473012E+01    0.906787E+00
    0.136798E+03    0.146156E+01    0.342099E+00    0.490442E+01    0.987806E+00
    0.138339E+03    0.162058E+01    0.308532E+00    0.510132E+01    0.110202E+01
    0.140013E+03    0.180186E+01    0.277491E+00    0.531844E+01    0.125126E+01
    0.141794E+03    0.202553E+01    0.246849E+00    0.555300E+01    0.143412E+01
    0.143653E+03    0.228690E+01    0.218636E+00    0.580188E+01    0.164630E+01
    0.145559E+03    0.257509E+01    0.194168E+00    0.606162E+01    0.188160E+01
    0.147481E+03    0.288018E+01    0.173600E+00    0.632837E+01    0.213297E+01
    0.149387E+03    0.319312E+01    0.156587E+00    0.659790E+01    0.239326E+01
    0.151245E+03    0.350573E+01    0.142624E+00    0.686567E+01    0.265567E+01
    0.153027E+03    0.381059E+01    0.131213E+00    0.712692E+01    0.291390E+01
    0.154701E+03    0.410100E+01    0.121922E+00    0.737679E+01    0.316208E+01
    0.156241E+03    0.437098E+01    0.114391E+00    0.761044E+01    0.339479E+01
    0.157622E+03    0.461526E+01    0.108336E+00    0.782309E+01    0.360692E+01
    0.158820E+03    0.482881E+01    0.103545E+00    0.801023E+01    0.379375E+01
    0.159816E+03    0.500726E+01    0.998550E-01    0.816768E+01    0.395104E+01
    0.160594E+03    0.514754E+01    0.971338E-01    0.829182E+01    0.407508E+01
    0.161141E+03    0.524620E+01    0.953071E-01    0.837972E+01    0.416292E+01
    0.161448E+03    0.530186E+01    0.943066E-01    0.842928E+01    0.421245E+01
    0.161777E+03    0.536167E+01    0.932545E-01    0.848261E+01    0.426576E+01
    0.162872E+03    0.556102E+01    0.899115E-01    0.866140E+01    0.444448E+01
    0.164833E+03    0.592124E+01    0.844418E-01    0.898694E+01    0.476995E+01
    0.167648E+03    0.644414E+01    0.775898E-01    0.946588E+01    0.524885E+01
    0.171298E+03    0.713285E+01    0.700982E-01    0.101078E+02    0.589075E+01
    0.175760E+03    0.799182E+01    0.625640E-01    0.109260E+02    0.670894E+01
    0.181008E+03    0.902749E+01    0.553864E-01    0.119367E+02    0.771964E+01
    0.187017E+03    0.102468E+02    0.487957E-01    0.131571E+02    0.894007E+01
    0.193760E+03    0.116576E+02    0.428906E-01    0.146027E+02    0.103857E+02
    0.201213E+03    0.132720E+02    0.376732E-01    0.162821E+02    0.120651E+02
    0.209355E+03    0.151029E+02    0.331062E-01    0.181928E+02    0.139758E+02
    0.218167E+03    0.171648E+02    0.291294E-01    0.203384E+02    0.161213E+02
    0.227639E+03    0.194747E+02    0.256744E-01    0.227412E+02    0.185241E+02
    0.237763E+03    0.220503E+02    0.226754E-01    0.254319E+02    0.212148E+02
    0.248543E+03    0.249151E+02    0.200682E-01    0.284240E+02    0.242069E+02
    0.259986E+03    0.280937E+02    0.177976E-01    0.317115E+02    0.274944E+02
    0.272113E+03    0.316165E+02    0.158145E-01    0.353274E+02    0.311104E+02
    0.284953E+03    0.355199E+02    0.140766E-01    0.393323E+02    0.351153E+02
    0.298547E+03    0.398474E+02    0.125479E-01    0.437387E+02    0.395216E+02
    0.312953E+03    0.446515E+02    0.111978E-01    0.485762E+02    0.443592E+02
    0.328244E+03    0.499955E+02    0.100009E-01    0.539417E+02    0.497247E+02
    0.344512E+03    0.559569E+02    0.893544E-02    0.598887E+02    0.556717E+02
    0.361878E+03    0.626327E+02    0.798304E-02    0.665374E+02    0.623204E+02
    0.380493E+03    0.701452E+02    0.712808E-02    0.740036E+02    0.697865E+02
    0.400551E+03    0.786513E+02    0.635718E-02    0.824547E+02    0.782376E+02
    0.422302E+03    0.883564E+02    0.565890E-02    0.920961E+02    0.878790E+02
    0.446073E+03    0.995350E+02    0.502336E-02    0.103199E+03    0.989816E+02
    0.472304E+03    0.112563E+03    0.444194E-02    0.116141E+03    0.111924E+03
    0.501595E+03    0.127972E+03    0.390711E-02    0.131448E+03    0.127231E+03
    0.534803E+03    0.146540E+03    0.341204E-02    0.149898E+03    0.145681E+03
    0.573199E+03    0.169473E+03    0.295032E-02    0.172690E+03    0.168473E+03
    0.618790E+03    0.198743E+03    0.251581E-02    0.201810E+03    0.197593E+03
    0.675015E+03    0.237877E+03    0.210193E-02    0.240802E+03    0.236585E+03
    0.748546E+03    0.294035E+03    0.170048E-02    0.296798E+03    0.292581E+03
    0.855221E+03    0.385226E+03    0.129794E-02    0.387846E+03    0.383629E+03
    0.105216E+04    0.584051E+03    0.856089E-03    0.587534E+03    0.583317E+03
