#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.04000 temp=   1.00000
    0.237071E+03    0.774016E+01    0.645981E-01    0.155334E+02    0.636791E+01
    0.237849E+03    0.794620E+01    0.629232E-01    0.157191E+02    0.655043E+01
    0.238396E+03    0.809166E+01    0.617920E-01    0.158503E+02    0.667954E+01
    0.238703E+03    0.817361E+01    0.611725E-01    0.159240E+02    0.675229E+01
    0.239188E+03    0.830340E+01    0.602163E-01    0.160410E+02    0.686773E+01
    0.240948E+03    0.877785E+01    0.569616E-01    0.164682E+02    0.729050E+01
    0.244100E+03    0.963980E+01    0.518683E-01    0.172454E+02    0.806272E+01
    0.248624E+03    0.109005E+02    0.458696E-01    0.183873E+02    0.920140E+01
    0.254490E+03    0.125727E+02    0.397688E-01    0.199154E+02    0.107281E+02
    0.261661E+03    0.146719E+02    0.340787E-01    0.218576E+02    0.126699E+02
    0.270096E+03    0.172179E+02    0.290396E-01    0.242484E+02    0.150607E+02
    0.279753E+03    0.202343E+02    0.247105E-01    0.271281E+02    0.179403E+02
    0.290591E+03    0.237488E+02    0.210537E-01    0.305389E+02    0.213511E+02
    0.302569E+03    0.277930E+02    0.179901E-01    0.345389E+02    0.253512E+02
    0.315654E+03    0.324020E+02    0.154311E-01    0.391723E+02    0.299846E+02
    0.329818E+03    0.376142E+02    0.132928E-01    0.444293E+02    0.352415E+02
    0.345040E+03    0.434727E+02    0.115015E-01    0.503654E+02    0.411776E+02
    0.361312E+03    0.500262E+02    0.999476E-02    0.569797E+02    0.477919E+02
    0.378637E+03    0.573302E+02    0.872141E-02    0.643245E+02    0.551368E+02
    0.397028E+03    0.654486E+02    0.763958E-02    0.724324E+02    0.632446E+02
    0.416518E+03    0.744567E+02    0.671531E-02    0.813806E+02    0.721929E+02
    0.437154E+03    0.844438E+02    0.592109E-02    0.912565E+02    0.820688E+02
    0.459004E+03    0.955171E+02    0.523467E-02    0.102166E+03    0.929783E+02
    0.482157E+03    0.107807E+03    0.463794E-02    0.114238E+03    0.105051E+03
    0.506731E+03    0.121472E+03    0.411616E-02    0.127628E+03    0.118441E+03
    0.532878E+03    0.136713E+03    0.365730E-02    0.142538E+03    0.133351E+03
    0.560788E+03    0.153775E+03    0.325150E-02    0.159245E+03    0.150058E+03
    0.590706E+03    0.172971E+03    0.289067E-02    0.178096E+03    0.168908E+03
    0.622943E+03    0.194689E+03    0.256820E-02    0.199529E+03    0.190341E+03
    0.657900E+03    0.219429E+03    0.227864E-02    0.223969E+03    0.214782E+03
    0.696105E+03    0.247836E+03    0.201746E-02    0.252106E+03    0.242919E+03
    0.738263E+03    0.280766E+03    0.178084E-02    0.284610E+03    0.275422E+03
    0.785339E+03    0.319402E+03    0.156543E-02    0.322902E+03    0.313714E+03
    0.838710E+03    0.365517E+03    0.136792E-02    0.368546E+03    0.359358E+03
    0.900420E+03    0.421977E+03    0.118490E-02    0.425345E+03    0.416158E+03
    0.973693E+03    0.493839E+03    0.101248E-02    0.498299E+03    0.489112E+03
    0.106406E+04    0.590717E+03    0.846429E-03    0.597948E+03    0.588760E+03
    0.118224E+04    0.732191E+03    0.682882E-03    0.742973E+03    0.733786E+03
    0.135368E+04    0.965193E+03    0.518031E-03    0.976410E+03    0.967223E+03
    0.167020E+04    0.147526E+04    0.338924E-03    0.148457E+04    0.147538E+04
