#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.08000 temp=   1.00000
    0.250906E+03    0.436499E+01    0.114548E+00    0.978704E+01    0.331838E+01
    0.252765E+03    0.392755E+01    0.127306E+00    0.102594E+02    0.296994E+01
    0.254547E+03    0.354608E+01    0.141001E+00    0.107152E+02    0.267211E+01
    0.256221E+03    0.324338E+01    0.154160E+00    0.111465E+02    0.243224E+01
    0.257761E+03    0.301903E+01    0.165616E+00    0.115457E+02    0.225248E+01
    0.259142E+03    0.285634E+01    0.175049E+00    0.119056E+02    0.212931E+01
    0.260340E+03    0.269365E+01    0.185622E+00    0.122197E+02    0.205434E+01
    0.261336E+03    0.258143E+01    0.193691E+00    0.124819E+02    0.201602E+01
    0.262114E+03    0.262274E+01    0.190640E+00    0.126874E+02    0.200183E+01
    0.262661E+03    0.213203E+01    0.234519E+00    0.128323E+02    0.200027E+01
    0.262968E+03    0.243397E+01    0.205425E+00    0.129137E+02    0.200246E+01
    0.263112E+03    0.276551E+01    0.180799E+00    0.129520E+02    0.200426E+01
    0.263419E+03    0.276903E+01    0.180568E+00    0.130336E+02    0.200971E+01
    0.263966E+03    0.262961E+01    0.190142E+00    0.131793E+02    0.202491E+01
    0.264743E+03    0.263072E+01    0.190062E+00    0.133870E+02    0.205863E+01
    0.265740E+03    0.272942E+01    0.183189E+00    0.136541E+02    0.212231E+01
    0.266938E+03    0.293070E+01    0.170608E+00    0.139768E+02    0.222860E+01
    0.268318E+03    0.309545E+01    0.161527E+00    0.143507E+02    0.238934E+01
    0.269858E+03    0.338894E+01    0.147539E+00    0.147705E+02    0.261337E+01
    0.271533E+03    0.371795E+01    0.134483E+00    0.152303E+02    0.290466E+01
    0.273314E+03    0.414470E+01    0.120636E+00    0.157233E+02    0.326139E+01
    0.275173E+03    0.464730E+01    0.107589E+00    0.162421E+02    0.367616E+01
    0.277079E+03    0.520421E+01    0.960761E-01    0.167788E+02    0.413742E+01
    0.279001E+03    0.579585E+01    0.862687E-01    0.173249E+02    0.463118E+01
    0.280906E+03    0.640525E+01    0.780610E-01    0.178714E+02    0.514281E+01
    0.282765E+03    0.701682E+01    0.712573E-01    0.184093E+02    0.565811E+01
    0.284547E+03    0.761509E+01    0.656591E-01    0.189295E+02    0.616385E+01
    0.286221E+03    0.818579E+01    0.610814E-01    0.194226E+02    0.664796E+01
    0.287761E+03    0.871633E+01    0.573636E-01    0.198799E+02    0.709955E+01
    0.289142E+03    0.919581E+01    0.543726E-01    0.202928E+02    0.750885E+01
    0.290340E+03    0.961454E+01    0.520046E-01    0.206534E+02    0.786727E+01
    0.291336E+03    0.996443E+01    0.501785E-01    0.209549E+02    0.816737E+01
    0.292114E+03    0.102386E+02    0.488347E-01    0.211914E+02    0.840297E+01
    0.292661E+03    0.104319E+02    0.479300E-01    0.213582E+02    0.856922E+01
    0.292968E+03    0.105405E+02    0.474361E-01    0.214520E+02    0.866276E+01
    0.293562E+03    0.107514E+02    0.465055E-01    0.216342E+02    0.884452E+01
    0.295789E+03    0.115451E+02    0.433085E-01    0.223211E+02    0.953026E+01
    0.299778E+03    0.129816E+02    0.385160E-01    0.235705E+02    0.107787E+02
    0.305503E+03    0.150751E+02    0.331673E-01    0.254056E+02    0.126134E+02
    0.312925E+03    0.178461E+02    0.280174E-01    0.278576E+02    0.150654E+02
    0.321999E+03    0.213213E+02    0.234507E-01    0.309674E+02    0.181752E+02
    0.332672E+03    0.255333E+02    0.195823E-01    0.347993E+02    0.220071E+02
    0.344892E+03    0.305211E+02    0.163821E-01    0.394161E+02    0.266239E+02
    0.358606E+03    0.363284E+02    0.137633E-01    0.448817E+02    0.320895E+02
    0.373763E+03    0.430042E+02    0.116268E-01    0.512927E+02    0.385005E+02
    0.390320E+03    0.506014E+02    0.988116E-02    0.586800E+02    0.458878E+02
    0.408242E+03    0.591800E+02    0.844880E-02    0.670817E+02    0.542895E+02
    0.427505E+03    0.688055E+02    0.726686E-02    0.765283E+02    0.637361E+02
    0.448095E+03    0.795527E+02    0.628514E-02    0.870489E+02    0.742567E+02
    0.470017E+03    0.915072E+02    0.546405E-02    0.987004E+02    0.859082E+02
    0.493289E+03    0.104767E+03    0.477249E-02    0.111576E+03    0.987842E+02
    0.517951E+03    0.119446E+03    0.418599E-02    0.125810E+03    0.113018E+03
    0.544063E+03    0.135675E+03    0.368527E-02    0.141565E+03    0.128773E+03
    0.571711E+03    0.153608E+03    0.325505E-02    0.159014E+03    0.146222E+03
    0.601008E+03    0.173425E+03    0.288308E-02    0.178313E+03    0.165521E+03
    0.632104E+03    0.195339E+03    0.255965E-02    0.199633E+03    0.186840E+03
    0.665189E+03    0.219599E+03    0.227688E-02    0.223163E+03    0.210371E+03
    0.700506E+03    0.246504E+03    0.202836E-02    0.249093E+03    0.236300E+03
    0.738363E+03    0.276437E+03    0.180873E-02    0.278244E+03    0.265452E+03
    0.779154E+03    0.309884E+03    0.161351E-02    0.311248E+03    0.298456E+03
    0.823388E+03    0.347548E+03    0.143865E-02    0.349345E+03    0.336553E+03
    0.871732E+03    0.390501E+03    0.128041E-02    0.393804E+03    0.381012E+03
    0.925076E+03    0.440337E+03    0.113549E-02    0.446589E+03    0.433797E+03
    0.984645E+03    0.499453E+03    0.100110E-02    0.509442E+03    0.496650E+03
    0.105218E+04    0.571444E+03    0.874976E-03    0.585939E+03    0.573147E+03
    0.113026E+04    0.661747E+03    0.755576E-03    0.681148E+03    0.668356E+03
    0.122298E+04    0.778847E+03    0.641974E-03    0.800405E+03    0.787613E+03
    0.133733E+04    0.936800E+03    0.533732E-03    0.955816E+03    0.943024E+03
    0.148686E+04    0.116322E+04    0.429840E-03    0.117791E+04    0.116512E+04
    0.170381E+04    0.153202E+04    0.326367E-03    0.154487E+04    0.153208E+04
    0.210432E+04    0.234368E+04    0.213340E-03    0.235647E+04    0.234368E+04
