#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.06000 temp=   0.30000
    0.390953E+03    0.565496E+02    0.884179E-02    0.639359E+02    0.529320E+02
    0.409630E+03    0.652921E+02    0.765790E-02    0.726172E+02    0.616132E+02
    0.429514E+03    0.750255E+02    0.666440E-02    0.822330E+02    0.712291E+02
    0.450623E+03    0.858333E+02    0.582524E-02    0.928563E+02    0.818524E+02
    0.472992E+03    0.978128E+02    0.511181E-02    0.104590E+03    0.935865E+02
    0.496677E+03    0.111079E+03    0.450129E-02    0.117557E+03    0.106553E+03
    0.521755E+03    0.125770E+03    0.397550E-02    0.131896E+03    0.120892E+03
    0.548329E+03    0.142051E+03    0.351985E-02    0.147779E+03    0.136775E+03
    0.576534E+03    0.160124E+03    0.312257E-02    0.165413E+03    0.154409E+03
    0.606544E+03    0.180235E+03    0.277416E-02    0.185040E+03    0.174036E+03
    0.638578E+03    0.202677E+03    0.246698E-02    0.206993E+03    0.195989E+03
    0.672916E+03    0.227811E+03    0.219480E-02    0.231468E+03    0.220464E+03
    0.709915E+03    0.256082E+03    0.195250E-02    0.259110E+03    0.248106E+03
    0.750038E+03    0.288050E+03    0.173581E-02    0.290494E+03    0.279490E+03
    0.793887E+03    0.324452E+03    0.154106E-02    0.326697E+03    0.315693E+03
    0.842273E+03    0.366390E+03    0.136467E-02    0.369114E+03    0.358110E+03
    0.896305E+03    0.415581E+03    0.120314E-02    0.419792E+03    0.408788E+03
    0.957562E+03    0.474750E+03    0.105319E-02    0.480849E+03    0.469845E+03
    0.102839E+04    0.548341E+03    0.911842E-03    0.557934E+03    0.546930E+03
    0.111249E+04    0.643582E+03    0.776902E-03    0.656935E+03    0.645931E+03
    0.121620E+04    0.773004E+03    0.646827E-03    0.787946E+03    0.776942E+03
    0.135184E+04    0.960327E+03    0.520656E-03    0.973819E+03    0.962815E+03
    0.154862E+04    0.126510E+04    0.395224E-03    0.127660E+04    0.126559E+04
    0.191190E+04    0.193422E+04    0.258502E-03    0.194523E+04    0.193422E+04
