#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.04000 temp=   0.20000
    0.237071E+03    0.764185E+01    0.654292E-01    0.155404E+02    0.630159E+01
    0.237849E+03    0.785265E+01    0.636728E-01    0.157259E+02    0.648709E+01
    0.238396E+03    0.800125E+01    0.624902E-01    0.158568E+02    0.661804E+01
    0.238703E+03    0.808488E+01    0.618438E-01    0.159305E+02    0.669173E+01
    0.239188E+03    0.821717E+01    0.608482E-01    0.160473E+02    0.680853E+01
    0.240948E+03    0.869889E+01    0.574786E-01    0.164740E+02    0.723521E+01
    0.244100E+03    0.956950E+01    0.522493E-01    0.172503E+02    0.801146E+01
    0.248624E+03    0.108377E+02    0.461352E-01    0.183910E+02    0.915225E+01
    0.254490E+03    0.125150E+02    0.399520E-01    0.199179E+02    0.106791E+02
    0.261661E+03    0.146177E+02    0.342050E-01    0.218591E+02    0.126203E+02
    0.270096E+03    0.171662E+02    0.291269E-01    0.242492E+02    0.150104E+02
    0.279753E+03    0.201845E+02    0.247715E-01    0.271286E+02    0.178898E+02
    0.290591E+03    0.237003E+02    0.210968E-01    0.305398E+02    0.213010E+02
    0.302569E+03    0.277453E+02    0.180211E-01    0.345409E+02    0.253021E+02
    0.315654E+03    0.323549E+02    0.154536E-01    0.391761E+02    0.299373E+02
    0.329818E+03    0.375674E+02    0.133094E-01    0.444349E+02    0.351961E+02
    0.345040E+03    0.434261E+02    0.115138E-01    0.503729E+02    0.411341E+02
    0.361312E+03    0.499797E+02    0.100041E-01    0.569886E+02    0.477498E+02
    0.378637E+03    0.572838E+02    0.872847E-02    0.643348E+02    0.550960E+02
    0.397028E+03    0.654023E+02    0.764499E-02    0.724436E+02    0.632048E+02
    0.416518E+03    0.744105E+02    0.671948E-02    0.813928E+02    0.721540E+02
    0.437154E+03    0.843977E+02    0.592433E-02    0.912696E+02    0.820308E+02
    0.459004E+03    0.954710E+02    0.523719E-02    0.102180E+03    0.929410E+02
    0.482157E+03    0.107761E+03    0.463992E-02    0.114253E+03    0.105014E+03
    0.506731E+03    0.121426E+03    0.411772E-02    0.127642E+03    0.118404E+03
    0.532878E+03    0.136667E+03    0.365853E-02    0.142551E+03    0.133313E+03
    0.560788E+03    0.153729E+03    0.325247E-02    0.159257E+03    0.150018E+03
    0.590706E+03    0.172925E+03    0.289143E-02    0.178108E+03    0.168869E+03
    0.622943E+03    0.194644E+03    0.256879E-02    0.199543E+03    0.190304E+03
    0.657900E+03    0.219386E+03    0.227909E-02    0.223988E+03    0.214750E+03
    0.696105E+03    0.247794E+03    0.201781E-02    0.252131E+03    0.242892E+03
    0.738263E+03    0.280726E+03    0.178110E-02    0.284639E+03    0.275400E+03
    0.785339E+03    0.319363E+03    0.156562E-02    0.322932E+03    0.313693E+03
    0.838710E+03    0.365479E+03    0.136807E-02    0.368571E+03    0.359332E+03
    0.900420E+03    0.421935E+03    0.118502E-02    0.425363E+03    0.416124E+03
    0.973693E+03    0.493791E+03    0.101257E-02    0.498305E+03    0.489066E+03
    0.106406E+04    0.590664E+03    0.846505E-03    0.597949E+03    0.588710E+03
    0.118224E+04    0.732139E+03    0.682931E-03    0.742976E+03    0.733738E+03
    0.135368E+04    0.965144E+03    0.518057E-03    0.976409E+03    0.967170E+03
    0.167020E+04    0.147520E+04    0.338937E-03    0.148456E+04    0.147533E+04
