#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.03000 temp=   0.90000
    0.191388E+03    0.251049E+01    0.199164E+00    0.804433E+01    0.182672E+01
    0.192384E+03    0.256411E+01    0.195000E+00    0.822507E+01    0.185794E+01
    0.193583E+03    0.263798E+01    0.189539E+00    0.844396E+01    0.191130E+01
    0.194963E+03    0.273034E+01    0.183127E+00    0.869826E+01    0.199391E+01
    0.196503E+03    0.285995E+01    0.174829E+00    0.898469E+01    0.211203E+01
    0.198178E+03    0.303961E+01    0.164495E+00    0.929941E+01    0.227008E+01
    0.199959E+03    0.328024E+01    0.152428E+00    0.963800E+01    0.246974E+01
    0.201818E+03    0.356102E+01    0.140409E+00    0.999546E+01    0.270951E+01
    0.203724E+03    0.388302E+01    0.128766E+00    0.103663E+02    0.298479E+01
    0.205645E+03    0.424026E+01    0.117917E+00    0.107446E+02    0.328840E+01
    0.207551E+03    0.461746E+01    0.108285E+00    0.111241E+02    0.361151E+01
    0.209410E+03    0.500631E+01    0.998739E-01    0.114985E+02    0.394444E+01
    0.211191E+03    0.539332E+01    0.927073E-01    0.118614E+02    0.427739E+01
    0.212866E+03    0.576859E+01    0.866763E-01    0.122060E+02    0.460092E+01
    0.214406E+03    0.612176E+01    0.816758E-01    0.125262E+02    0.490632E+01
    0.215786E+03    0.644395E+01    0.775921E-01    0.128158E+02    0.518569E+01
    0.216984E+03    0.672738E+01    0.743232E-01    0.130692E+02    0.543206E+01
    0.217981E+03    0.696540E+01    0.717834E-01    0.132814E+02    0.563946E+01
    0.218759E+03    0.715272E+01    0.699035E-01    0.134481E+02    0.580293E+01
    0.219305E+03    0.728507E+01    0.686335E-01    0.135657E+02    0.591860E+01
    0.219612E+03    0.735963E+01    0.679382E-01    0.136319E+02    0.598378E+01
    0.220059E+03    0.746831E+01    0.669495E-01    0.137285E+02    0.607899E+01
    0.221654E+03    0.785962E+01    0.636163E-01    0.140758E+02    0.642228E+01
    0.224513E+03    0.857048E+01    0.583398E-01    0.147072E+02    0.704898E+01
    0.228615E+03    0.961009E+01    0.520287E-01    0.156349E+02    0.797333E+01
    0.233933E+03    0.109893E+02    0.454987E-01    0.168785E+02    0.921532E+01
    0.240434E+03    0.127210E+02    0.393051E-01    0.184653E+02    0.108015E+02
    0.248081E+03    0.148191E+02    0.337403E-01    0.204296E+02    0.127658E+02
    0.256837E+03    0.173018E+02    0.288986E-01    0.228138E+02    0.151499E+02
    0.266663E+03    0.201919E+02    0.247624E-01    0.256621E+02    0.179982E+02
    0.277523E+03    0.235147E+02    0.212633E-01    0.289943E+02    0.213304E+02
    0.289387E+03    0.272989E+02    0.183158E-01    0.328233E+02    0.251594E+02
    0.302228E+03    0.315753E+02    0.158352E-01    0.372029E+02    0.295390E+02
    0.316029E+03    0.363800E+02    0.137438E-01    0.421307E+02    0.344668E+02
    0.330782E+03    0.417535E+02    0.119751E-01    0.476080E+02    0.399441E+02
    0.346489E+03    0.477412E+02    0.104731E-01    0.536924E+02    0.460286E+02
    0.363164E+03    0.543967E+02    0.919173E-02    0.604050E+02    0.527411E+02
    0.380835E+03    0.617827E+02    0.809288E-02    0.678144E+02    0.601506E+02
    0.399544E+03    0.699727E+02    0.714564E-02    0.759787E+02    0.683148E+02
    0.419354E+03    0.790562E+02    0.632461E-02    0.849773E+02    0.773134E+02
    0.440345E+03    0.891415E+02    0.560906E-02    0.949233E+02    0.872594E+02
    0.462626E+03    0.100361E+03    0.498201E-02    0.105952E+03    0.982883E+02
    0.486331E+03    0.112879E+03    0.442952E-02    0.118235E+03    0.110571E+03
    0.511636E+03    0.126901E+03    0.394008E-02    0.131983E+03    0.124319E+03
    0.538761E+03    0.142686E+03    0.350421E-02    0.147476E+03    0.139812E+03
    0.567988E+03    0.160565E+03    0.311400E-02    0.165072E+03    0.157408E+03
    0.599682E+03    0.180970E+03    0.276288E-02    0.185221E+03    0.177557E+03
    0.634321E+03    0.204469E+03    0.244536E-02    0.208511E+03    0.200847E+03
    0.672542E+03    0.231818E+03    0.215686E-02    0.235597E+03    0.227933E+03
    0.715224E+03    0.264067E+03    0.189346E-02    0.267614E+03    0.259950E+03
    0.763612E+03    0.302719E+03    0.165169E-02    0.305957E+03    0.298293E+03
    0.819561E+03    0.350067E+03    0.142830E-02    0.353310E+03    0.345647E+03
    0.885993E+03    0.409950E+03    0.121966E-02    0.413922E+03    0.406258E+03
    0.967922E+03    0.489639E+03    0.102116E-02    0.495090E+03    0.487426E+03
    0.107507E+04    0.605019E+03    0.826421E-03    0.613903E+03    0.606239E+03
    0.123051E+04    0.796437E+03    0.627796E-03    0.807974E+03    0.800310E+03
    0.151748E+04    0.121763E+04    0.410635E-03    0.122595E+04    0.121829E+04
