#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.02000 temp=   0.80000
    0.166631E+03    0.241400E+01    0.207125E+00    0.651711E+01    0.161296E+01
    0.167408E+03    0.244955E+01    0.204119E+00    0.663585E+01    0.162818E+01
    0.168405E+03    0.246822E+01    0.202575E+00    0.678900E+01    0.165627E+01
    0.169603E+03    0.252034E+01    0.198386E+00    0.697486E+01    0.170292E+01
    0.170983E+03    0.260497E+01    0.191941E+00    0.719131E+01    0.177398E+01
    0.172523E+03    0.272172E+01    0.183707E+00    0.743580E+01    0.187476E+01
    0.174198E+03    0.287743E+01    0.173766E+00    0.770536E+01    0.200921E+01
    0.175979E+03    0.307508E+01    0.162597E+00    0.799653E+01    0.217920E+01
    0.177838E+03    0.331408E+01    0.150871E+00    0.830536E+01    0.238409E+01
    0.179744E+03    0.358952E+01    0.139295E+00    0.862739E+01    0.262064E+01
    0.181665E+03    0.389377E+01    0.128410E+00    0.895771E+01    0.288331E+01
    0.183571E+03    0.421804E+01    0.118539E+00    0.929101E+01    0.316487E+01
    0.185430E+03    0.455255E+01    0.109829E+00    0.962166E+01    0.345709E+01
    0.187212E+03    0.488733E+01    0.102305E+00    0.994378E+01    0.375134E+01
    0.188886E+03    0.521274E+01    0.959188E-01    0.102514E+02    0.403908E+01
    0.190426E+03    0.551979E+01    0.905831E-01    0.105384E+02    0.431218E+01
    0.191806E+03    0.580048E+01    0.861998E-01    0.107991E+02    0.456315E+01
    0.193005E+03    0.604779E+01    0.826748E-01    0.110279E+02    0.478530E+01
    0.194001E+03    0.625577E+01    0.799262E-01    0.112200E+02    0.497285E+01
    0.194779E+03    0.641969E+01    0.778854E-01    0.113711E+02    0.512100E+01
    0.195326E+03    0.653547E+01    0.765056E-01    0.114780E+02    0.522600E+01
    0.195632E+03    0.660079E+01    0.757485E-01    0.115382E+02    0.528523E+01
    0.196031E+03    0.668575E+01    0.747859E-01    0.116165E+02    0.536241E+01
    0.197420E+03    0.698413E+01    0.715909E-01    0.118918E+02    0.563435E+01
    0.199909E+03    0.752618E+01    0.664347E-01    0.123932E+02    0.613153E+01
    0.203480E+03    0.831887E+01    0.601043E-01    0.131304E+02    0.686556E+01
    0.208110E+03    0.936961E+01    0.533640E-01    0.141168E+02    0.785024E+01
    0.213770E+03    0.106868E+02    0.467869E-01    0.153682E+02    0.910097E+01
    0.220429E+03    0.122818E+02    0.407107E-01    0.169032E+02    0.106358E+02
    0.228052E+03    0.141695E+02    0.352871E-01    0.187436E+02    0.124761E+02
    0.236607E+03    0.163662E+02    0.305507E-01    0.209150E+02    0.146475E+02
    0.246062E+03    0.188900E+02    0.264690E-01    0.234507E+02    0.171832E+02
    0.256391E+03    0.217620E+02    0.229759E-01    0.263864E+02    0.201190E+02
    0.267572E+03    0.250035E+02    0.199972E-01    0.297298E+02    0.234624E+02
    0.279588E+03    0.286441E+02    0.174556E-01    0.334865E+02    0.272191E+02
    0.292433E+03    0.327147E+02    0.152837E-01    0.376983E+02    0.314308E+02
    0.306108E+03    0.372501E+02    0.134228E-01    0.423714E+02    0.361040E+02
    0.320626E+03    0.422917E+02    0.118227E-01    0.475135E+02    0.412461E+02
    0.336011E+03    0.478876E+02    0.104411E-01    0.531885E+02    0.469210E+02
    0.352301E+03    0.540948E+02    0.924303E-02    0.594358E+02    0.531684E+02
    0.369548E+03    0.609814E+02    0.819923E-02    0.663304E+02    0.600630E+02
    0.387825E+03    0.686293E+02    0.728552E-02    0.739449E+02    0.676775E+02
    0.407223E+03    0.771394E+02    0.648177E-02    0.823801E+02    0.761127E+02
    0.427863E+03    0.866364E+02    0.577125E-02    0.917661E+02    0.854986E+02
    0.449895E+03    0.972761E+02    0.514001E-02    0.102266E+03    0.959988E+02
    0.473511E+03    0.109256E+03    0.457642E-02    0.114096E+03    0.107829E+03
    0.498958E+03    0.122828E+03    0.407073E-02    0.127510E+03    0.121242E+03
    0.526553E+03    0.138324E+03    0.361470E-02    0.142839E+03    0.136572E+03
    0.556711E+03    0.156183E+03    0.320137E-02    0.160530E+03    0.154262E+03
    0.589989E+03    0.177005E+03    0.282478E-02    0.181172E+03    0.174904E+03
    0.627150E+03    0.201631E+03    0.247978E-02    0.205603E+03    0.199336E+03
    0.669280E+03    0.231283E+03    0.216186E-02    0.235016E+03    0.228749E+03
    0.717992E+03    0.267820E+03    0.186693E-02    0.271325E+03    0.265058E+03
    0.775832E+03    0.314249E+03    0.159110E-02    0.317860E+03    0.311593E+03
    0.847164E+03    0.375895E+03    0.133016E-02    0.379890E+03    0.373623E+03
    0.940450E+03    0.463824E+03    0.107799E-02    0.469561E+03    0.463294E+03
    0.107579E+04    0.607843E+03    0.822581E-03    0.616671E+03    0.610403E+03
    0.132564E+04    0.928378E+03    0.538574E-03    0.936616E+03    0.930348E+03
