#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.02000 temp=   0.90000
    0.193005E+03    0.577059E+01    0.866463E-01    0.109623E+02    0.460986E+01
    0.194001E+03    0.597581E+01    0.836707E-01    0.111591E+02    0.479712E+01
    0.194779E+03    0.613804E+01    0.814592E-01    0.113138E+02    0.494539E+01
    0.195326E+03    0.625288E+01    0.799631E-01    0.114230E+02    0.505064E+01
    0.195632E+03    0.631773E+01    0.791423E-01    0.114846E+02    0.511006E+01
    0.196031E+03    0.640226E+01    0.780974E-01    0.115646E+02    0.518754E+01
    0.197420E+03    0.669972E+01    0.746300E-01    0.118458E+02    0.546095E+01
    0.199909E+03    0.724246E+01    0.690373E-01    0.123566E+02    0.596193E+01
    0.203480E+03    0.803997E+01    0.621893E-01    0.131056E+02    0.670273E+01
    0.208110E+03    0.910110E+01    0.549384E-01    0.141041E+02    0.769635E+01
    0.213770E+03    0.104341E+02    0.479197E-01    0.153660E+02    0.895608E+01
    0.220429E+03    0.120484E+02    0.414993E-01    0.169083E+02    0.104977E+02
    0.228052E+03    0.139565E+02    0.358256E-01    0.187528E+02    0.123421E+02
    0.236607E+03    0.161737E+02    0.309144E-01    0.209289E+02    0.145182E+02
    0.246062E+03    0.187174E+02    0.267131E-01    0.234734E+02    0.170626E+02
    0.256391E+03    0.216089E+02    0.231386E-01    0.264200E+02    0.200092E+02
    0.267572E+03    0.248693E+02    0.201051E-01    0.297704E+02    0.233596E+02
    0.279588E+03    0.285260E+02    0.175279E-01    0.335304E+02    0.271196E+02
    0.292433E+03    0.326107E+02    0.153324E-01    0.377436E+02    0.313328E+02
    0.306108E+03    0.371587E+02    0.134558E-01    0.424110E+02    0.360003E+02
    0.320626E+03    0.422111E+02    0.118452E-01    0.475437E+02    0.411329E+02
    0.336011E+03    0.478166E+02    0.104566E-01    0.532096E+02    0.467988E+02
    0.352301E+03    0.540326E+02    0.925367E-02    0.594500E+02    0.530392E+02
    0.369548E+03    0.609272E+02    0.820651E-02    0.663419E+02    0.599311E+02
    0.387825E+03    0.685828E+02    0.729046E-02    0.739584E+02    0.675476E+02
    0.407223E+03    0.770998E+02    0.648510E-02    0.824035E+02    0.759927E+02
    0.427863E+03    0.866027E+02    0.577349E-02    0.918067E+02    0.853960E+02
    0.449895E+03    0.972462E+02    0.514159E-02    0.102326E+03    0.959152E+02
    0.473511E+03    0.109226E+03    0.457766E-02    0.114165E+03    0.107754E+03
    0.498958E+03    0.122794E+03    0.407186E-02    0.127573E+03    0.121162E+03
    0.526553E+03    0.138279E+03    0.361588E-02    0.142886E+03    0.136475E+03
    0.556711E+03    0.156120E+03    0.320266E-02    0.160547E+03    0.154136E+03
    0.589989E+03    0.176920E+03    0.282614E-02    0.181148E+03    0.174737E+03
    0.627150E+03    0.201520E+03    0.248115E-02    0.205530E+03    0.199119E+03
    0.669280E+03    0.231150E+03    0.216310E-02    0.234888E+03    0.228478E+03
    0.717992E+03    0.267676E+03    0.186793E-02    0.271192E+03    0.264781E+03
    0.775832E+03    0.314097E+03    0.159187E-02    0.317777E+03    0.311366E+03
    0.847164E+03    0.375721E+03    0.133077E-02    0.379742E+03    0.373331E+03
    0.940450E+03    0.463636E+03    0.107843E-02    0.469658E+03    0.463247E+03
    0.107579E+04    0.607655E+03    0.822835E-03    0.616749E+03    0.610338E+03
    0.132564E+04    0.928237E+03    0.538656E-03    0.936683E+03    0.930272E+03
