#     k [MeV]       Xi [MeV]       1/2/Xi [MeV-1]     e(k) [MeV]     Xi_qp [MeV]


# rho=   0.04000 temp=   0.30000
    0.329818E+03    0.375698E+02    0.133086E-01    0.444346E+02    0.351985E+02
    0.345040E+03    0.434285E+02    0.115132E-01    0.503725E+02    0.411363E+02
    0.361312E+03    0.499822E+02    0.100036E-01    0.569882E+02    0.477520E+02
    0.378637E+03    0.572863E+02    0.872810E-02    0.643343E+02    0.550981E+02
    0.397028E+03    0.654047E+02    0.764471E-02    0.724430E+02    0.632068E+02
    0.416518E+03    0.744129E+02    0.671926E-02    0.813921E+02    0.721560E+02
    0.437154E+03    0.844001E+02    0.592416E-02    0.912689E+02    0.820328E+02
    0.459004E+03    0.954734E+02    0.523706E-02    0.102179E+03    0.929430E+02
    0.482157E+03    0.107763E+03    0.463982E-02    0.114252E+03    0.105016E+03
    0.506731E+03    0.121429E+03    0.411764E-02    0.127642E+03    0.118406E+03
    0.532878E+03    0.136669E+03    0.365847E-02    0.142551E+03    0.133315E+03
    0.560788E+03    0.153732E+03    0.325242E-02    0.159257E+03    0.150020E+03
    0.590706E+03    0.172927E+03    0.289139E-02    0.178107E+03    0.168871E+03
    0.622943E+03    0.194646E+03    0.256876E-02    0.199542E+03    0.190306E+03
    0.657900E+03    0.219388E+03    0.227907E-02    0.223987E+03    0.214751E+03
    0.696105E+03    0.247796E+03    0.201779E-02    0.252130E+03    0.242894E+03
    0.738263E+03    0.280728E+03    0.178108E-02    0.284637E+03    0.275401E+03
    0.785339E+03    0.319365E+03    0.156561E-02    0.322930E+03    0.313694E+03
    0.838710E+03    0.365481E+03    0.136806E-02    0.368569E+03    0.359333E+03
    0.900420E+03    0.421937E+03    0.118501E-02    0.425362E+03    0.416126E+03
    0.973693E+03    0.493794E+03    0.101257E-02    0.498305E+03    0.489069E+03
    0.106406E+04    0.590667E+03    0.846501E-03    0.597949E+03    0.588712E+03
    0.118224E+04    0.732141E+03    0.682928E-03    0.742976E+03    0.733740E+03
    0.135368E+04    0.965147E+03    0.518056E-03    0.976409E+03    0.967172E+03
    0.167020E+04    0.147520E+04    0.338936E-03    0.148456E+04    0.147533E+04
